Date,EURBRL
29/12/2017,"3,9696615"
30/12/2017,"3,9722067"
31/12/2017,"3,96978152"
01/01/2018,"3,97680899"
02/01/2018,"3,929851562"
03/01/2018,"3,88577079"
04/01/2018,"3,901737411"
05/01/2018,"3,880177038"
07/01/2018,"3,883793888"
08/01/2018,"3,87701822"
09/01/2018,"3,872977848"
10/01/2018,"3,857354784"
11/01/2018,"3,87037893"
12/01/2018,"3,902945901"
13/01/2018,"3,90325365"
14/01/2018,"3,90229344"
15/01/2018,"3,941664572"
16/01/2018,"3,954414035"
17/01/2018,"3,925670704"
18/01/2018,"3,921503952"
19/01/2018,"3,900348464"
20/01/2018,"3,901602605"
21/01/2018,"3,915040956"
22/01/2018,"3,92213778"
23/01/2018,"3,982738725"
24/01/2018,"3,8967789"
25/01/2018,"3,899544073"
26/01/2018,"3,91499325"
28/01/2018,"3,91587374"
29/01/2018,"3,904188336"
30/01/2018,"3,94537796"
31/01/2018,"3,954569378"
01/02/2018,"3,957535604"
02/02/2018,"4,00857909"
03/02/2018,"4,00857909"
04/02/2018,"4,001983302"
05/02/2018,"4,03300237"
06/02/2018,"4,00311087"
07/02/2018,"4,01118633"
08/02/2018,"4,026886754"
09/02/2018,"4,03170432"
10/02/2018,"4,03170432"
11/02/2018,"4,031953976"
12/02/2018,"4,0519494"
13/02/2018,"4,069391144"
14/02/2018,"4,009507892"
15/02/2018,"4,033935656"
16/02/2018,"4,00688988"
17/02/2018,"4,00688988"
18/02/2018,"4,00651902"
19/02/2018,"4,008300387"
20/02/2018,"4,014081421"
21/02/2018,"4,013004912"
22/02/2018,"4,004315133"
23/02/2018,"3,97875238"
24/02/2018,"3,97420397"
25/02/2018,"3,97738578"
26/02/2018,"3,96850875"
27/02/2018,"3,97278556"
28/02/2018,"3,9554112"
01/03/2018,"3,987555"
02/03/2018,"4,00364085"
03/03/2018,"4,00364085"
04/03/2018,"4,001784912"
05/03/2018,"3,99783832"
06/03/2018,"3,98302072"
07/03/2018,"4,02476319"
08/03/2018,"4,01893605"
09/03/2018,"4,00843338"
11/03/2018,"4,00728227"
12/03/2018,"4,022916773"
13/03/2018,"4,038148453"
14/03/2018,"4,03239375"
15/03/2018,"4,03862405"
16/03/2018,"4,0315305"
18/03/2018,"4,028028402"
19/03/2018,"4,051429965"
20/03/2018,"4,052330325"
21/03/2018,"4,04080269"
22/03/2018,"4,084164276"
23/03/2018,"4,0904538"
24/03/2018,"4,0904538"
25/03/2018,"4,094633865"
26/03/2018,"4,123574504"
27/03/2018,"4,12272203"
28/03/2018,"4,086025107"
29/03/2018,"4,06389963"
30/03/2018,"4,07300844"
31/03/2018,"4,07300844"
01/04/2018,"4,0659177"
02/04/2018,"4,06791448"
03/04/2018,"4,100015138"
04/04/2018,"4,08841222"
05/04/2018,"4,093760744"
06/04/2018,"4,14138366"
07/04/2018,"4,13978505"
08/04/2018,"4,1321919"
09/04/2018,"4,21525357"
10/04/2018,"4,212240552"
11/04/2018,"4,172963203"
12/04/2018,"4,20552423"
13/04/2018,"4,22381352"
15/04/2018,"4,222641302"
16/04/2018,"4,230634884"
17/04/2018,"4,213894166"
18/04/2018,"4,18017438"
19/04/2018,"4,17560488"
20/04/2018,"4,19977454"
21/04/2018,"4,199460471"
22/04/2018,"4,18929264"
23/04/2018,"4,210520587"
24/04/2018,"4,2484217"
25/04/2018,"4,23695148"
26/04/2018,"4,206874038"
27/04/2018,"4,19753614"
29/04/2018,"4,19156301"
30/04/2018,"4,23465582"
01/05/2018,"4,204234632"
02/05/2018,"4,241878488"
03/05/2018,"4,227899676"
04/05/2018,"4,22561184"
05/05/2018,"4,198181367"
06/05/2018,"4,214488465"
07/05/2018,"4,23526036"
08/05/2018,"4,22726292"
09/05/2018,"4,253248895"
10/05/2018,"4,2281644"
11/05/2018,"4,30248943"
12/05/2018,"4,30464205"
13/05/2018,"4,306041964"
14/05/2018,"4,32074988"
15/05/2018,"4,312945835"
16/05/2018,"4,341156624"
17/05/2018,"4,35689241"
18/05/2018,"4,40495985"
19/05/2018,"4,4043704"
20/05/2018,"4,3982276"
21/05/2018,"4,333540029"
22/05/2018,"4,29783188"
23/05/2018,"4,245432576"
24/05/2018,"4,276339301"
25/05/2018,"4,2568722"
26/05/2018,"4,28099805"
27/05/2018,"4,238375084"
28/05/2018,"4,34138092"
29/05/2018,"4,296270724"
30/05/2018,"4,34108523"
31/05/2018,"4,35202294"
01/06/2018,"4,39218524"
02/06/2018,"4,386801322"
03/06/2018,"4,38865872"
04/06/2018,"4,381065"
05/06/2018,"4,46016132"
06/06/2018,"4,528332314"
07/06/2018,"4,59970544"
08/06/2018,"4,3673172"
09/06/2018,"4,36383405"
10/06/2018,"4,365594817"
11/06/2018,"4,36655568"
12/06/2018,"4,3640848"
13/06/2018,"4,38967152"
14/06/2018,"4,39966836"
15/06/2018,"4,3324008"
17/06/2018,"4,322719197"
18/06/2018,"4,356718214"
19/06/2018,"4,339706"
20/06/2018,"4,364014744"
21/06/2018,"4,36939855"
22/06/2018,"4,41569766"
24/06/2018,"4,415090841"
25/06/2018,"4,416980253"
26/06/2018,"4,421993126"
27/06/2018,"4,463510832"
28/06/2018,"4,462392495"
29/06/2018,"4,53522712"
30/06/2018,"4,5351101"
01/07/2018,"4,52553812"
02/07/2018,"4,5542664"
03/07/2018,"4,542462392"
04/07/2018,"4,56081265"
05/07/2018,"4,596554586"
06/07/2018,"4,53877354"
07/07/2018,"4,53842095"
08/07/2018,"4,543012385"
09/07/2018,"4,55110028"
10/07/2018,"4,473433656"
11/07/2018,"4,525269228"
12/07/2018,"4,526526094"
13/07/2018,"4,504149"
14/07/2018,"4,50244322"
15/07/2018,"4,495483296"
16/07/2018,"4,51491328"
17/07/2018,"4,46997427"
18/07/2018,"4,482316416"
19/07/2018,"4,462001895"
20/07/2018,"4,41655495"
21/07/2018,"4,413809277"
22/07/2018,"4,427371696"
23/07/2018,"4,420535132"
24/07/2018,"4,37694324"
25/07/2018,"4,32635904"
26/07/2018,"4,359226389"
27/07/2018,"4,33204178"
29/07/2018,"4,3271426"
30/07/2018,"4,364561232"
31/07/2018,"4,3868817"
01/08/2018,"4,37031345"
02/08/2018,"4,34177172"
03/08/2018,"4,29133955"
05/08/2018,"4,280525214"
06/08/2018,"4,31596165"
07/08/2018,"4,35095505"
08/08/2018,"4,3770861"
09/08/2018,"4,378355072"
10/08/2018,"4,40804916"
12/08/2018,"4,403579642"
13/08/2018,"4,42559646"
14/08/2018,"4,3841618"
15/08/2018,"4,423397418"
16/08/2018,"4,439007573"
17/08/2018,"4,47474677"
19/08/2018,"4,471677358"
20/08/2018,"4,55717196"
21/08/2018,"4,68589584"
22/08/2018,"4,67634496"
23/08/2018,"4,745470831"
24/08/2018,"4,77324609"
26/08/2018,"4,77894144"
27/08/2018,"4,76292775"
28/08/2018,"4,832818473"
29/08/2018,"4,807171005"
30/08/2018,"4,838968526"
31/08/2018,"4,710748"
01/09/2018,"4,7105156"
02/09/2018,"4,70148126"
03/09/2018,"4,825758652"
04/09/2018,"4,812435283"
05/09/2018,"4,820041109"
06/09/2018,"4,714339162"
07/09/2018,"4,6952217"
08/09/2018,"4,6952217"
09/09/2018,"4,6746328"
10/09/2018,"4,735358472"
11/09/2018,"4,8137802"
12/09/2018,"4,836017088"
13/09/2018,"4,9160655"
14/09/2018,"4,85340393"
16/09/2018,"4,8507844"
17/09/2018,"4,821582206"
18/09/2018,"4,856678528"
19/09/2018,"4,821670917"
20/09/2018,"4,79949"
21/09/2018,"4,76521624"
22/09/2018,"4,76521624"
23/09/2018,"4,75794"
24/09/2018,"4,80809576"
25/09/2018,"4,791653472"
26/09/2018,"4,735262916"
27/09/2018,"4,66868416"
28/09/2018,"4,703776"
30/09/2018,"4,702915188"
01/10/2018,"4,64978628"
02/10/2018,"4,55059524"
03/10/2018,"4,47531896"
04/10/2018,"4,461725586"
05/10/2018,"4,42382814"
06/10/2018,"4,423256148"
07/10/2018,"4,41922518"
08/10/2018,"4,34113596"
09/10/2018,"4,27350592"
10/10/2018,"4,330373292"
11/10/2018,"4,38268287"
12/10/2018,"4,37682384"
14/10/2018,"4,367974896"
15/10/2018,"4,324864353"
16/10/2018,"4,309918056"
17/10/2018,"4,239166862"
18/10/2018,"4,261194417"
19/10/2018,"4,27887306"
21/10/2018,"4,27050372"
22/10/2018,"4,221462366"
23/10/2018,"4,235810508"
24/10/2018,"4,252931646"
25/10/2018,"4,21358277"
26/10/2018,"4,15945699"
27/10/2018,"4,15968545"
28/10/2018,"4,14996736"
29/10/2018,"4,22690829"
30/10/2018,"4,191745376"
31/10/2018,"4,210418534"
01/11/2018,"4,213146674"
02/11/2018,"4,20613006"
04/11/2018,"4,21615"
05/11/2018,"4,24939614"
06/11/2018,"4,300460823"
07/11/2018,"4,26533936"
08/11/2018,"4,273345784"
09/11/2018,"4,23093528"
10/11/2018,"4,23093528"
11/11/2018,"4,22317256"
12/11/2018,"4,22740736"
13/11/2018,"4,29900326"
14/11/2018,"4,278310464"
15/11/2018,"4,283568"
16/11/2018,"4,27538779"
17/11/2018,"4,26899315"
18/11/2018,"4,2713901"
19/11/2018,"4,300327304"
20/11/2018,"4,270831812"
21/11/2018,"4,322846836"
22/11/2018,"4,336446744"
23/11/2018,"4,34337618"
24/11/2018,"4,337166813"
25/11/2018,"4,16382299"
26/11/2018,"4,464743819"
27/11/2018,"4,37589295"
28/11/2018,"4,37577056"
29/11/2018,"4,3870592"
30/11/2018,"4,37386032"
01/12/2018,"4,37128461"
02/12/2018,"4,383677928"
03/12/2018,"4,3629"
04/12/2018,"4,3701"
05/12/2018,"4,3914"
06/12/2018,"4,4131"
07/12/2018,"4,4504"
08/12/2018,"4,447468596"
09/12/2018,"4,452572942"
10/12/2018,"4,4487"
11/12/2018,"4,4203"
12/12/2018,"4,3866"
13/12/2018,"4,4224"
14/12/2018,"4,4283"
15/12/2018,"4,429919399"
16/12/2018,"4,426433595"
17/12/2018,"4,4257"
18/12/2018,"4,4498"
19/12/2018,"4,4389"
20/12/2018,"4,4009"
21/12/2018,"4,4396"
22/12/2018,"4,44205314"
23/12/2018,"4,370752914"
24/12/2018,"4,4496"
25/12/2018,"4,4495"
26/12/2018,"4,4495"
27/12/2018,"4,4288"
28/12/2018,"4,4423"
29/12/2018,"4,440288024"
30/12/2018,"4,43169738"
31/12/2018,"4,4466"
01/01/2019,"4,446675792"
02/01/2019,"4,2908"
03/01/2019,"4,2796"
04/01/2019,"4,234"
05/01/2019,"4,23150372"
06/01/2019,"4,177319364"
07/01/2019,"4,2881"
08/01/2019,"4,2538"
09/01/2019,"4,2529"
10/01/2019,"4,2686"
11/01/2019,"4,2569"
12/01/2019,"4,25451332"
13/01/2019,"4,1939016"
14/01/2019,"4,2434"
15/01/2019,"4,2436"
16/01/2019,"4,2579"
17/01/2019,"4,2723"
18/01/2019,"4,2659"
19/01/2019,"4,268095497"
20/01/2019,"4,262027296"
21/01/2019,"4,2698"
22/01/2019,"4,3354"
23/01/2019,"4,2879"
24/01/2019,"4,2665"
25/01/2019,"4,3041"
26/01/2019,"4,3041"
27/01/2019,"4,302018304"
28/01/2019,"4,2997"
29/01/2019,"4,2546"
30/01/2019,"4,2317"
31/01/2019,"4,1718"
01/02/2019,"4,1918"
02/02/2019,"4,193193891"
03/02/2019,"4,189217712"
04/02/2019,"4,1953"
05/02/2019,"4,1862"
06/02/2019,"4,2039"
07/02/2019,"4,2149"
08/02/2019,"4,226"
09/02/2019,"4,2251"
10/02/2019,"4,22208021"
11/02/2019,"4,2391"
12/02/2019,"4,2049"
13/02/2019,"4,2295"
14/02/2019,"4,2075"
15/02/2019,"4,1825"
16/02/2019,"4,1780205"
17/02/2019,"4,1190606"
18/02/2019,"4,2226"
19/02/2019,"4,2228"
20/02/2019,"4,2261"
21/02/2019,"4,2737"
22/02/2019,"4,2506"
23/02/2019,"4,2506"
24/02/2019,"4,248828682"
25/02/2019,"4,264"
26/02/2019,"4,2702"
27/02/2019,"4,2431"
28/02/2019,"4,2654"
01/03/2019,"4,2903"
02/03/2019,"4,29182352"
03/03/2019,"4,293318299"
04/03/2019,"4,2805"
05/03/2019,"4,2686"
06/03/2019,"4,3432"
07/03/2019,"4,3346"
08/03/2019,"4,3512"
09/03/2019,"4,34923305"
10/03/2019,"4,342889627"
11/03/2019,"4,322"
12/03/2019,"4,3052"
13/03/2019,"4,325"
14/03/2019,"4,3451"
15/03/2019,"4,3129"
16/03/2019,"4,32735571"
17/03/2019,"4,31778513"
18/03/2019,"4,2986"
19/03/2019,"4,302"
20/03/2019,"4,3136"
21/03/2019,"4,315"
22/03/2019,"4,2852"
23/03/2019,"4,421209558"
24/03/2019,"4,413732255"
25/03/2019,"4,3701"
26/03/2019,"4,3632"
27/03/2019,"4,4921"
28/03/2019,"4,3806"
29/03/2019,"4,4042"
30/03/2019,"4,4042"
31/03/2019,"4,4042"
01/04/2019,"4,3168"
02/04/2019,"4,3178"
03/04/2019,"4,352"
04/04/2019,"4,3312"
05/04/2019,"4,3502"
06/04/2019,"4,3502"
07/04/2019,"4,3502"
08/04/2019,"4,3366"
09/04/2019,"4,3374"
10/04/2019,"4,3136"
11/04/2019,"4,3441"
12/04/2019,"4,3895"
13/04/2019,"4,3636"
14/04/2019,"4,3636"
15/04/2019,"4,3771"
16/04/2019,"4,4067"
17/04/2019,"4,4499"
18/04/2019,"4,4114"
19/04/2019,"4,4134"
20/04/2019,"4,4134"
21/04/2019,"4,4134"
22/04/2019,"4,4324"
23/04/2019,"4,3993"
24/04/2019,"4,4508"
25/04/2019,"4,404"
26/04/2019,"4,3827"
27/04/2019,"4,3817"
28/04/2019,"4,3817"
29/04/2019,"4,4134"
30/04/2019,"4,4106"
01/05/2019,"4,4238"
02/05/2019,"4,4337"
03/05/2019,"4,4137"
04/05/2019,"4,4137"
05/05/2019,"4,4137"
06/05/2019,"4,4459"
07/05/2019,"4,4427"
08/05/2019,"4,3979"
09/05/2019,"4,4282"
10/05/2019,"4,4464"
11/05/2019,"4,4464"
12/05/2019,"4,4464"
13/05/2019,"4,4847"
14/05/2019,"4,456"
15/05/2019,"4,4842"
16/05/2019,"4,5234"
17/05/2019,"4,5729"
18/05/2019,"4,5744"
19/05/2019,"4,5744"
20/05/2019,"4,575"
21/05/2019,"4,5095"
22/05/2019,"4,5071"
23/05/2019,"4,5203"
24/05/2019,"4,5105"
25/05/2019,"4,5076"
26/05/2019,"4,5076"
27/05/2019,"4,5253"
28/05/2019,"4,4955"
29/05/2019,"4,4264"
30/05/2019,"4,4315"
31/05/2019,"4,3852"
01/06/2019,"4,3838"
02/06/2019,"4,3838"
03/06/2019,"4,3699"
04/06/2019,"4,3386"
05/06/2019,"4,3583"
06/06/2019,"4,3755"
07/06/2019,"4,3985"
08/06/2019,"4,3985"
09/06/2019,"4,3985"
10/06/2019,"4,3975"
11/06/2019,"4,3691"
12/06/2019,"4,3676"
13/06/2019,"4,3418"
14/06/2019,"4,37"
15/06/2019,"4,3688"
16/06/2019,"4,3688"
17/06/2019,"4,3653"
18/06/2019,"4,3233"
19/06/2019,"4,314"
20/06/2019,"4,3363"
21/06/2019,"4,3457"
22/06/2019,"4,3457"
23/06/2019,"4,3457"
24/06/2019,"4,3624"
25/06/2019,"4,3732"
26/06/2019,"4,3726"
27/06/2019,"4,3435"
28/06/2019,"4,3763"
29/06/2019,"4,377"
